"index","ID","Age","Employment","Education","Marital","Occupation","Income","Gender","Deductions","Hours","IGNORE_Accounts","RISK_Adjustment","TARGET_Adjusted"
"989",5606961,52,"Private","College","Married","Executive",39134.45,"Male",0,60,"UnitedStates",0,0
"990",5607617,19,"Private","College","Absent","Service",61766.53,"Female",0,25,"UnitedStates",0,0
"991",5610373,29,"Private","HSgrad","Absent","Farming",84121.07,"Male",0,50,NA,0,0
"992",5619780,67,NA,"Vocational","Widowed",NA,44659.18,"Female",0,1,"UnitedStates",0,0
"993",5623955,27,"PSFederal","HSgrad","Married","Service",66816.56,"Male",0,40,"UnitedStates",0,0
"994",5624610,49,"Private","Vocational","Married","Clerical",27486.02,"Male",0,40,"UnitedStates",0,0
"995",5624618,21,"Private","College","Absent","Service",68020.6,"Male",0,30,"UnitedStates",0,0
"996",5629492,54,"Private","Yr1t4","Married","Service",51084.22,"Male",0,35,"Mexico",0,0
"997",5629741,75,"SelfEmp","HSgrad","Married","Clerical",26317.48,"Male",0,26,"UnitedStates",0,0
"998",5629974,30,"Private","Preschool","Absent","Farming",45892.78,"Male",0,40,"Mexico",0,0
"999",5634257,44,"PSState","Doctorate","Married","Professional",60894.18,"Male",1902,40,"UnitedStates",2582,1
"1000",5637157,18,"Private","College","Absent","Service",157404.51,"Female",0,25,"UnitedStates",0,0
"1001",5639745,48,"Private","HSgrad","Divorced","Clerical",239767.24,"Female",0,37,"UnitedStates",0,0
"1002",5649072,30,"SelfEmp","HSgrad","Married","Repair",50969.27,"Male",1887,48,"UnitedStates",7978,1
"1003",5649375,37,"Private","Bachelor","Absent","Executive",79468.38,"Male",0,60,"UnitedStates",0,1
"1004",5649712,33,"Private","Bachelor","Married","Executive",66616.76,"Male",0,50,"Germany",0,1
"1005",5651378,36,"Private","HSgrad","Absent","Repair",100171.69,"Male",0,65,"UnitedStates",0,0
"1006",5656173,33,"Private","College","Unmarried","Clerical",110517.33,"Female",0,40,"UnitedStates",0,0
"1007",5660878,33,"Private","Bachelor","Married","Professional",43867.42,"Male",0,75,"UnitedStates",15024,1
"1008",5667613,37,"Consultant","Yr11","Absent","Farming",154025.31,"Male",0,37,"UnitedStates",0,0
"1009",5676649,47,"Consultant","Yr11","Divorced","Executive",123669.96,"Female",0,55,"UnitedStates",0,0
"1010",5682046,56,"Private","HSgrad","Absent","Clerical",36985.48,"Female",0,38,"UnitedStates",0,0
"1011",5689746,48,"PSLocal","HSgrad","Married","Executive",23457.66,"Male",0,38,"UnitedStates",7298,1
"1012",5692322,23,"Private","Bachelor","Absent","Support",99024.29,"Female",0,40,"UnitedStates",0,0
"1013",5694516,51,"PSFederal","Doctorate","Married","Professional",35189.66,"Male",0,40,"Vietnam",15024,1
"1014",5695998,42,"Private","HSgrad","Married","Executive",23637.85,"Male",0,48,"UnitedStates",0,0
"1015",5699057,37,"Private","Associate","Married","Clerical",50264.74,"Male",0,40,"UnitedStates",0,0
"1016",5724484,33,"Private","Bachelor","Married","Executive",49895.96,"Male",0,45,"UnitedStates",11236,1
"1017",5725170,26,"Private","College","Absent","Professional",66656.23,"Female",0,35,"UnitedStates",0,0
"1018",5731876,35,"Private","Bachelor","Divorced","Executive",76610.29,"Female",0,40,"UnitedStates",0,0
"1019",5732672,57,"PSFederal","College","Divorced","Service",52295.23,"Male",0,40,"UnitedStates",0,0
"1020",5733981,28,"Private","HSgrad","Married","Transport",64633.82,"Male",0,45,"UnitedStates",4626,1
"1021",5737573,33,"Private","HSgrad","Absent","Service",61253.63,"Male",0,40,"UnitedStates",0,0
"1022",5739472,42,"PSState","Associate","Divorced","Professional",42782.43,"Male",0,40,"UnitedStates",0,0
"1023",5743147,22,"Private","College","Absent","Service",65127.04,"Male",0,50,"UnitedStates",0,0
"1024",5747351,33,"Private","Master","Married","Support",44356.81,"Male",0,15,"UnitedStates",0,0
"1025",5756084,78,NA,"Associate","Widowed",NA,87209.25,"Female",0,4,"UnitedStates",0,0
"1026",5761158,41,"Private","HSgrad","Married","Repair",59515.36,"Male",0,40,"Taiwan",0,0
"1027",5774108,20,"Private","College","Absent","Repair",97111.81,"Male",0,40,"UnitedStates",0,0
"1028",5775093,41,"Private","Bachelor","Married","Professional",45246.6,"Male",0,60,"UnitedStates",0,0
"1029",5777238,24,"PSState","Master","Absent","Professional",65624.31,"Male",0,20,"India",0,0
"1030",5781174,41,"PSFederal","Master","Divorced","Professional",122572.32,"Female",0,40,"UnitedStates",0,0
"1031",5781339,48,"Private","College","Married","Transport",42012.18,"Male",0,45,"UnitedStates",1418,1
"1032",5785387,40,"Consultant","Master","Unmarried","Executive",136067.1,"Female",0,20,"UnitedStates",0,0
"1033",5789633,57,"Private","HSgrad","Married","Executive",35210.77,"Male",0,40,"UnitedStates",0,0
"1034",5803773,24,"Private","College","Absent","Machinist",87199.48,"Male",0,40,"UnitedStates",0,0
"1035",5804397,37,"Private","HSgrad","Divorced","Clerical",162411.8,"Female",0,45,"UnitedStates",0,0
"1036",5806158,34,"Consultant","College","Divorced","Clerical",201606.08,"Female",0,50,"UnitedStates",0,0
"1037",5808981,53,"Private","College","Married","Clerical",31969.17,"Male",0,50,"UnitedStates",5815,1
"1038",5810743,25,"Private","College","Unmarried","Clerical",98744.64,"Male",0,40,"UnitedStates",0,0
"1039",5811179,45,"PSState","Master","Married","Professional",31682.89,"Male",0,60,"UnitedStates",9853,1
"1040",5814172,57,"Private","Yr9","Widowed","Service",299857.24,"Male",0,52,NA,0,0
"1041",5815613,39,"Private","HSgrad","Unmarried","Clerical",82367.92,"Female",0,20,"UnitedStates",0,0
"1042",5816381,45,"Consultant","College","Married","Executive",27896.05,"Male",0,80,"UnitedStates",0,0
"1043",5820306,62,NA,"Yr9","Absent",NA,302520.43,"Female",0,40,"NewZealand",0,0
"1044",5836240,43,"Private","Master","Married","Executive",326956.83,"Female",0,32,"UnitedStates",15024,1
"1045",5837028,21,"Private","College","Absent","Sales",290175.87,"Female",0,20,"UnitedStates",0,0
"1046",5841031,46,"Private","Vocational","Divorced","Machinist",216606.07,"Male",0,40,"UnitedStates",0,0
"1047",5841146,64,NA,"Yr11","Widowed",NA,83849.61,"Female",0,35,"UnitedStates",0,0
"1048",5848103,50,"Private","HSgrad","Married","Cleaner",15828.78,"Male",0,45,"UnitedStates",0,0
"1049",5848478,26,"Private","Vocational","Absent","Repair",105608.42,"Male",0,48,"UnitedStates",0,0
"1050",5853392,56,"Private","Master","Married","Professional",44065.89,"Male",0,40,"UnitedStates",5885,1
"1051",5854012,44,"Private","Bachelor","Married","Support",25134.57,"Male",0,40,"UnitedStates",0,0
"1052",5866998,42,"Private","Yr10","Absent","Transport",70018.35,"Male",0,40,"UnitedStates",0,0
"1053",5867705,40,"Consultant","Bachelor","Married","Repair",49315.87,"Male",0,30,"UnitedStates",0,0
"1054",5872618,18,NA,"College","Absent",NA,33319.52,"Female",0,30,"UnitedStates",0,0
"1055",5875221,20,"Private","College","Absent","Clerical",176057.51,"Female",0,35,"UnitedStates",0,0
"1056",5877064,55,"Private","HSgrad","Divorced","Clerical",53682.58,"Female",0,40,"UnitedStates",0,0
"1057",5887435,35,"Private","HSgrad","Divorced","Repair",255402.74,"Female",0,48,"UnitedStates",0,0
"1058",5891316,42,"PSLocal","Yr10","Married","Cleaner",29954.32,"Male",0,40,"UnitedStates",99999,1
"1059",5896520,48,"Consultant","College","Married","Repair",20470.36,"Male",0,40,"UnitedStates",7688,1
"1060",5899148,41,"PSState","HSgrad","Divorced","Protective",67000.93,"Male",0,40,"UnitedStates",7854,1
"1061",5904305,26,"Private","Yr7t8","Absent","Cleaner",320098.1,"Male",0,40,"Guatemala",0,0
"1062",5928257,17,"Private","Yr11","Absent","Repair",152721.29,"Male",0,40,"UnitedStates",0,0
"1063",5929239,50,"Private","Vocational","Married","Support",32743.27,"Male",0,38,"UnitedStates",12879,1
"1064",5929365,32,"Private","HSgrad","Married","Support",31291.31,"Female",0,36,"UnitedStates",0,0
"1065",5929761,49,"PSState","HSgrad","Married","Professional",22596.58,"Male",0,40,"UnitedStates",16624,1
"1066",5931627,26,"Private","College","Married","Support",64051.32,"Male",0,40,"UnitedStates",3103,1
"1067",5942012,21,"Private","HSgrad","Absent","Service",107175.8,"Male",0,40,"UnitedStates",0,0
"1068",5948701,55,"PSFederal","Master","Married","Executive",51108.26,"Male",0,60,"UnitedStates",716,1
"1069",5958246,24,"Private","HSgrad","Unmarried","Machinist",219602.18,"Female",0,40,"UnitedStates",0,0
"1070",5962521,32,"Private","Yr9","Married","Transport",30080.78,"Male",0,50,"UnitedStates",0,0
"1071",5962648,39,"Private","Bachelor","Married","Professional",205185.99,"Female",0,32,"UnitedStates",7688,1
"1072",5974099,46,"Private","Bachelor","Absent","Sales",73276.12,"Male",1002.66666666667,40,"UnitedStates",0,0
"1073",5977157,44,"Private","Yr7t8","Divorced","Cleaner",80946.05,"Male",0,48,"UnitedStates",0,0
"1074",5994090,47,"Private","Bachelor","Divorced","Executive",14774.29,"Male",2258,40,"UnitedStates",153,1
"1075",5995267,19,NA,"College","Absent",NA,97296.29,"Male",0,40,"UnitedStates",0,0
"1076",5995733,49,"Private","HSgrad","Married","Machinist",28082.43,"Male",0,50,"UnitedStates",0,0
"1077",5996374,45,"Private","Yr9","Unmarried","Service",125594.01,"Female",0,40,"Indonesia",0,0
"1078",6000482,47,"PSLocal","College","Married","Transport",31008.6,"Male",1887,40,"UnitedStates",0,1
"1079",6004884,29,"Private","Yr10","Divorced","Machinist",109341.58,"Female",0,25,"UnitedStates",0,0
"1080",6010946,56,"PSLocal","College","Widowed","Clerical",91953.88,"Female",0,40,"UnitedStates",0,0
"1081",6015309,33,"Private","Master","Absent","Professional",106946.9,"Female",0,40,"UnitedStates",0,0
"1082",6019216,24,"Private","Associate","Married","Clerical",324427.42,"Female",0,40,"UnitedStates",0,0
"1083",6031385,42,"Private","Bachelor","Absent","Executive",59071.62,"Male",0,55,"UnitedStates",0,1
"1084",6031535,46,"Private","Vocational","Divorced","Executive",248376.07,"Female",0,45,"UnitedStates",0,0
"1085",6035110,23,"Private","Bachelor","Absent","Clerical",39308.66,"Female",0,40,"UnitedStates",0,0
"1086",6041187,54,"Private","HSgrad","Divorced","Sales",218259.97,"Female",0,35,"UnitedStates",0,0
"1087",6051891,51,"PSLocal","HSgrad","Divorced","Protective",274195.24,"Male",0,52,"UnitedStates",0,0
"1088",6061095,59,"Private","College","Married","Protective",34268.74,"Male",0,56,"UnitedStates",0,0
"1089",6070900,40,"PSState","Bachelor","Married","Executive",45738.2,"Female",0,20,"UnitedStates",0,0
"1090",6078926,44,"Private","College","Married","Clerical",411783.25,"Female",2415,6,"UnitedStates",3636,1
"1091",6085798,30,"PSFederal","Bachelor","Absent","Clerical",14717.12,"Female",0,35,"UnitedStates",0,0
"1092",6087204,49,"Private","Bachelor","Divorced","Executive",37328.8,"Female",0,40,"UnitedStates",0,0
"1093",6089024,34,"Private","Doctorate","Married","Professional",19430.06,"Male",0,45,"UnitedStates",7218,1
"1094",6093447,36,"Private","HSgrad","Divorced","Machinist",273806.89,"Male",0,40,"UnitedStates",0,0
"1095",6095275,31,"Private","Bachelor","Absent","Professional",186734,"Male",0,25,"UnitedStates",0,0
"1096",6105722,33,"Private","Bachelor","Unmarried","Sales",27040.44,"Female",0,50,"UnitedStates",23364,1
"1097",6109853,22,"Private","Yr10","Married","Machinist",37129.41,"Female",0,40,"UnitedStates",0,0
"1098",6117508,44,"SelfEmp","College","Married","Executive",26368.58,"Male",0,50,"UnitedStates",0,0
"1099",6143355,51,"Private","HSgrad","Divorced","Service",80149.55,"Female",0,40,"UnitedStates",0,0
"1100",6145953,25,"Consultant","HSgrad","Absent","Farming",86818.55,"Male",0,35,"UnitedStates",0,0
"1101",6148007,28,"Private","College","Married","Executive",40040.97,"Male",0,40,"Philippines",0,0
"1102",6150789,46,"PSFederal","Bachelor","Divorced","Professional",79516.72,"Male",0,40,"UnitedStates",0,0
"1103",6156010,32,"Private","Yr11","Absent","Service",108352.29,"Male",0,40,"UnitedStates",0,0
"1104",6163508,22,"Private","Vocational","Absent","Professional",211440.82,"Female",0,35,"UnitedStates",0,0
"1105",6164260,21,"PSState","College","Absent","Clerical",281632.06,"Female",0,35,"UnitedStates",0,0
"1106",6177453,51,"Private","HSgrad","Widowed","Machinist",6254.08,"Female",0,40,"UnitedStates",0,0
"1107",6178299,21,"Private","College","Absent","Professional",53839.35,"Female",0,10,"UnitedStates",0,0
"1108",6182397,31,"Private","College","Unmarried","Service",54136.12,"Female",0,50,"Mexico",0,0
"1109",6184467,27,"Private","HSgrad","Unmarried","Repair",158854.09,"Male",0,40,"UnitedStates",0,0
"1110",6196725,47,"Consultant","Bachelor","Absent","Executive",45235.56,"Male",0,45,"UnitedStates",10520,1
"1111",6213056,34,"Private","Yr11","Absent","Service",75278.41,"Male",0,30,"UnitedStates",0,0
"1112",6213419,45,"Private","Bachelor","Married","Executive",27440.92,"Male",0,32,"UnitedStates",0,0
"1113",6215935,63,"Private","College","Married","Professional",255158.97,"Female",0,12,"UnitedStates",0,0
"1114",6218199,41,"Consultant","Master","Divorced","Sales",266799.71,"Male",0,5,"UnitedStates",404,1
"1115",6219246,68,"Private","Master","Married","Executive",7615.01,"Male",2392,40,"UnitedStates",4471,1
"1116",6220769,20,"Private","HSgrad","Absent","Service",187376.57,"Male",0,30,"UnitedStates",0,0
"1117",6226732,54,"PSFederal","HSgrad","Married","Executive",30247.86,"Male",0,40,"UnitedStates",5178,1
"1118",6232719,21,"Private","College","Absent","Service",84172.5,"Male",0,15,"UnitedStates",0,0
"1119",6233278,37,"Private","HSgrad","Divorced","Repair",88184.56,"Male",0,40,"UnitedStates",14344,1
"1120",6238456,47,"PSLocal","College","Married-spouse-absent","Repair",44977.52,"Male",0,45,"UnitedStates",0,0
"1121",6242934,34,"SelfEmp","HSgrad","Absent","Farming",80118.68,"Male",0,55,"UnitedStates",0,0
"1122",6251763,60,"Private","HSgrad","Married","Repair",31613.91,"Male",0,45,"UnitedStates",9700,1
"1123",6253982,33,"Private","HSgrad","Absent","Clerical",45945.08,"Male",0,35,"UnitedStates",0,0
"1124",6260817,21,"Private","College","Absent","Service",119419.36,"Male",0,25,"UnitedStates",0,0
"1125",6266668,47,"Private","College","Married","Clerical",27878.89,"Male",0,45,"Mexico",0,0
"1126",6267121,39,"Consultant","Bachelor","Divorced","Clerical",110807.71,"Male",1174.66666666667,40,"UnitedStates",0,0
"1127",6269348,17,"Private","Yr10","Absent","Clerical",186407.12,"Female",0,20,"UnitedStates",0,0
"1128",6271413,30,"Private","HSgrad","Divorced","Service",89889.54,"Female",0,40,"UnitedStates",0,0
"1129",6282967,46,"Private","Associate","Divorced","Professional",222602.99,"Female",0,40,"UnitedStates",0,0
"1130",6285176,41,"Private","HSgrad","Married","Executive",30387.96,"Male",1485,40,"UnitedStates",4790,1
"1131",6286728,49,"PSLocal","Master","Married","Protective",40390.4,"Male",0,40,"UnitedStates",6541,1
"1132",6291531,21,"Private","Yr10","Married","Service",26203.8,"Male",0,25,"UnitedStates",0,0
"1133",6291688,39,"Private","Bachelor","Married","Professional",48397.41,"Male",0,40,"UnitedStates",0,1
"1134",6296085,19,"Private","College","Absent","Sales",262216.35,"Male",0,35,"UnitedStates",0,0
"1135",6297330,25,"Private","College","Absent","Service",87891.89,"Female",0,25,"UnitedStates",0,0
"1136",6298186,17,"Private","Yr11","Absent","Professional",69450.11,"Female",0,20,"UnitedStates",0,0
"1137",6298614,40,"Consultant","College","Married","Professional",19246.93,"Male",0,20,"UnitedStates",0,0
"1138",6308196,17,"Private","Yr11","Absent","Sales",123234.32,"Female",0,18,"UnitedStates",0,0
"1139",6313114,43,"Private","Bachelor","Married","Executive",44396.52,"Male",0,45,"UnitedStates",5953,1
"1140",6314607,41,"PSState","Bachelor","Absent","Professional",79574.26,"Female",0,40,"UnitedStates",0,0
"1141",6326706,27,"Private","College","Married","Repair",7523.49,"Male",0,45,"UnitedStates",0,0
"1142",6334877,27,"Private","HSgrad","Married","Repair",33482.58,"Male",0,40,"UnitedStates",0,0
"1143",6341121,42,"PSFederal","Bachelor","Divorced","Clerical",122454.68,"Male",0,40,"UnitedStates",0,0
"1144",6351444,58,"Consultant","Bachelor","Married","Executive",65218.08,"Male",0,70,"UnitedStates",7453,1
"1145",6352899,18,"PSState","College","Absent","Clerical",210210.74,"Male",0,10,"UnitedStates",0,0
"1146",6353107,31,"Private","HSgrad","Married","Repair",24317.92,"Male",0,40,"UnitedStates",7564,1
"1147",6354117,35,"Private","Yr7t8","Married","Machinist",33288.27,"Male",0,40,"Mexico",0,0
"1148",6354574,22,"Private","Bachelor","Absent","Clerical",29168.49,"Female",0,60,"UnitedStates",0,0
"1149",6358616,21,"Private","College","Absent","Service",181792.59,"Male",0,40,"UnitedStates",0,0
"1150",6365793,57,"Private","College","Married","Repair",32196.18,"Male",1114.66666666667,45,"UnitedStates",0,0
"1151",6367404,65,NA,"HSgrad","Unmarried",NA,23381.42,"Female",0,40,"UnitedStates",0,0
"1152",6371302,30,NA,"College","Married",NA,53338.36,"Male",0,40,"UnitedStates",0,0
"1153",6373170,28,"Private","College","Absent","Service",120733.61,"Male",0,35,"UnitedStates",0,0
"1154",6382382,50,"PSLocal","College","Married","Protective",37962.18,"Male",0,52,"UnitedStates",6109,1
"1155",6382543,32,"Private","HSgrad","Married","Machinist",15164.11,"Male",0,40,"UnitedStates",0,0
"1156",6383075,29,"PSFederal","Vocational","Married","Support",51829.17,"Male",0,42,"UnitedStates",6827,1
"1157",6387914,52,"SelfEmp","Professional","Married","Executive",49603.87,"Male",0,40,"UnitedStates",0,0
"1158",6394641,22,"Private","Bachelor","Absent","Sales",37698.03,"Male",0,40,"UnitedStates",0,0
"1159",6396893,21,"Private","HSgrad","Absent","Cleaner",178244.47,"Male",0,45,"UnitedStates",0,0
"1160",6398717,26,"PSLocal","HSgrad","Married","Protective",65467.15,"Male",0,40,"UnitedStates",3103,1
"1161",6403212,18,"Private","HSgrad","Absent","Sales",146765.89,"Female",0,25,"UnitedStates",0,0
"1162",6408353,28,"SelfEmp","Bachelor","Absent","Sales",48440.5,"Male",0,50,"UnitedStates",0,0
"1163",6414266,35,"Private","HSgrad","Unmarried","Clerical",108079.3,"Female",0,40,"UnitedStates",0,0
"1164",6417493,18,"PSLocal","Yr11","Absent","Clerical",52620.88,"Female",0,25,"UnitedStates",0,0
"1165",6426269,58,"Consultant","Bachelor","Married","Farming",29092.74,"Male",0,35,"UnitedStates",0,0
"1166",6431201,33,"Private","Bachelor","Married","Transport",31869.31,"Male",0,40,"UnitedStates",0,0
"1167",6432495,54,"Private","HSgrad","Divorced","Transport",70799.11,"Male",0,45,"UnitedStates",0,0
"1168",6434496,49,"Private","Bachelor","Absent","Professional",236243.16,"Female",0,40,"UnitedStates",0,0
"1169",6436310,33,"Consultant","Professional","Married","Professional",29214.04,"Male",0,60,"UnitedStates",10186,1
"1170",6438023,26,"Private","College","Absent","Sales",80133.84,"Female",0,37,"UnitedStates",0,0
"1171",6439575,28,"Private","College","Absent","Machinist",73042.19,"Male",0,42,"UnitedStates",0,0
"1172",6441581,60,NA,"HSgrad","Married",NA,36752.61,"Male",0,40,"UnitedStates",0,0
"1173",6454594,32,"Private","HSgrad","Married","Sales",25421.23,"Male",0,49,"UnitedStates",0,0
"1174",6462030,28,"Private","HSgrad","Absent","Repair",222955.79,"Male",0,40,"Mexico",0,0
"1175",6463531,32,"PSLocal","Master","Absent","Professional",42738.27,"Female",0,40,NA,0,0
"1176",6470678,20,"Private","College","Absent","Repair",237399.45,"Male",0,40,"UnitedStates",0,0
"1177",6474123,34,"Private","HSgrad","Unmarried","Service",74884.8,"Female",0,35,NA,0,0
"1178",6482240,19,NA,"College","Absent",NA,197442.55,"Male",0,30,"UnitedStates",0,0
"1179",6485283,39,"PSFederal","Associate","Absent","Executive",88990.52,"Male",0,42,"UnitedStates",0,0
"1180",6491065,28,"Consultant","College","Absent","Machinist",53602.12,"Male",0,40,"UnitedStates",0,0
"1181",6496576,43,"Consultant","HSgrad","Married","Executive",41057.13,"Male",0,35,"UnitedStates",4475,1
"1182",6498054,54,"Private","Bachelor","Married","Executive",41640.76,"Male",0,40,"UnitedStates",0,0
"1183",6507056,49,"SelfEmp","Bachelor","Married","Sales",26814.36,"Male",0,52,"UnitedStates",1121,1
"1184",6507455,25,"PSFederal","College","Married","Executive",30136.22,"Male",0,40,"UnitedStates",7806,1
"1185",6522006,67,"Private","HSgrad","Married","Cleaner",20795.19,"Male",0,24,"UnitedStates",0,0
"1186",6529702,41,"Private","College","Married","Repair",44047.47,"Male",0,40,"UnitedStates",0,0
"1187",6535879,47,"Consultant","HSgrad","Married","Farming",46025.74,"Male",0,60,"UnitedStates",0,0
"1188",6536944,67,"PSState","Yr7t8","Married","Transport",22444.12,"Male",0,35,"UnitedStates",0,0
"1189",6537728,43,"Private","HSgrad","Divorced","Clerical",67762.49,"Female",0,40,"UnitedStates",0,0
"1190",6538502,59,"Private","Yr11","Divorced","Service",86286.36,"Female",0,35,"UnitedStates",0,0
"1191",6554660,50,"PSLocal","Master","Married","Executive",21877.61,"Male",0,45,"UnitedStates",1998,1
"1192",6555282,25,"Private","Bachelor","Absent","Professional",42731.95,"Female",0,30,"UnitedStates",0,0
"1193",6556820,38,"SelfEmp","College","Married","Executive",33819.31,"Male",0,80,"UnitedStates",4689,1
"1194",6559661,42,"Private","HSgrad","Divorced","Repair",227938,"Male",0,45,"UnitedStates",0,0
"1195",6563907,38,"Private","Bachelor","Married","Sales",38806.82,"Male",0,70,"UnitedStates",9620,1
"1196",6564460,23,"Private","College","Married","Repair",22414.56,"Male",0,40,"UnitedStates",0,0
"1197",6570527,55,"Private","College","Divorced","Machinist",166688.97,"Male",0,40,"UnitedStates",0,0
"1198",6572013,63,"Private","College","Married","Professional",64783.02,"Male",0,40,NA,0,0
"1199",6572508,46,"Private","HSgrad","Divorced","Clerical",104290.58,"Female",0,40,"UnitedStates",0,0
"1200",6576501,49,"PSState","College","Married","Machinist",63313.46,"Male",0,40,"UnitedStates",7671,1
"1201",6577980,38,"Consultant","Bachelor","Married","Service",43817.71,"Male",0,10,"UnitedStates",0,0
"1202",6585511,51,"Private","College","Divorced","Executive",129293.56,"Female",0,36,"UnitedStates",0,0
"1203",6586962,27,"Private","College","Divorced","Clerical",138057.33,"Female",0,36,"UnitedStates",0,0
"1204",6595167,29,"Private","Bachelor","Absent","Professional",70124.79,"Male",0,40,"UnitedStates",0,0
"1205",6595583,27,"Private","HSgrad","Absent","Service",76028.48,"Female",0,30,"UnitedStates",0,0
"1206",6596347,58,"Private","HSgrad","Widowed","Clerical",36556.06,"Female",0,40,"UnitedStates",0,1
"1207",6601255,26,"Private","College","Absent","Service",208069.61,"Male",0,40,"Nicaragua",0,0
"1208",6601394,37,"SelfEmp","HSgrad","Absent","Transport",130515.3,"Male",0,50,"UnitedStates",0,0
"1209",6603701,17,"Private","Yr12","Absent","Clerical",139318.3,"Female",0,30,"UnitedStates",0,0
"1210",6606437,41,"Private","College","Married","Repair",14830.56,"Male",0,40,"UnitedStates",0,0
"1211",6606573,40,"Private","HSgrad","Married","Sales",19820.71,"Male",0,60,"UnitedStates",5466,1
"1212",6614665,49,"Private","HSgrad","Divorced","Service",107359.44,"Female",0,40,"UnitedStates",0,0
"1213",6621317,29,"Consultant","HSgrad","Absent","Farming",65563.06,"Male",0,40,"UnitedStates",0,0
"1214",6629884,28,"Private","HSgrad","Absent","Executive",92214.5,"Female",0,45,"UnitedStates",0,0
"1215",6633473,29,"Private","HSgrad","Absent","Farming",100675.3,"Male",0,30,"UnitedStates",0,0
"1216",6636742,55,"Private","Bachelor","Divorced","Professional",42878.48,"Female",0,40,"UnitedStates",16391,1
"1217",6636978,38,"Private","Bachelor","Married","Machinist",57242.66,"Male",0,40,"Iran",0,0
"1218",6639239,26,"Private","HSgrad","Married","Repair",35710.59,"Male",0,48,"UnitedStates",0,0
"1219",6646979,38,"Private","Yr10","Unmarried","Clerical",92373.12,"Male",2513.33333333333,40,"UnitedStates",0,0
"1220",6656952,46,"Private","Master","Married","Professional",22079.26,"Male",0,60,"UnitedStates",0,0
"1221",6669485,26,"Private","HSgrad","Unmarried","Clerical",143592.32,"Female",0,40,"UnitedStates",0,0
"1222",6681809,30,"Private","HSgrad","Absent","Clerical",158342.9,"Female",0,40,"UnitedStates",0,0
"1223",6702088,39,"Private","College","Married","Machinist",30240.16,"Male",0,50,"UnitedStates",0,0
"1224",6711050,23,"Private","Bachelor","Absent","Professional",84181.82,"Female",0,25,"UnitedStates",0,0
"1225",6719476,26,"Private","College","Absent","Clerical",152472.6,"Female",0,35,"UnitedStates",0,0
"1226",6720873,44,"SelfEmp","HSgrad","Married","Farming",25034.02,"Male",0,60,"UnitedStates",0,0
"1227",6724561,22,"Private","Yr11","Absent","Sales",208699.78,"Female",0,25,"UnitedStates",0,0
"1228",6728896,45,"PSLocal","Bachelor","Married","Protective",50436.31,"Male",0,50,"UnitedStates",7421,1
"1229",6733480,23,"Private","College","Absent","Professional",78077.34,"Male",0,45,"UnitedStates",0,0
"1230",6737089,26,"Private","HSgrad","Married","Sales",30931.27,"Male",0,50,"UnitedStates",-615,1
"1231",6737946,33,"Private","College","Married","Transport",49145.19,"Male",0,41,"UnitedStates",0,0
"1232",6740044,24,"Private","HSgrad","Absent","Repair",63970.56,"Male",0,40,"UnitedStates",0,0
"1233",6740984,19,"Private","Yr11","Absent","Sales",144232.11,"Female",0,19,"Philippines",0,0
"1234",6756331,41,"Private","College","Absent","Repair",81531.13,"Male",938.666666666667,40,"UnitedStates",0,0
"1235",6756931,43,"Private","Master","Married","Executive",20400.44,"Male",0,40,"India",7168,1
"1236",6763481,47,"Private","Bachelor","Married","Professional",33212.24,"Male",0,50,"UnitedStates",15024,1
"1237",6764608,43,"Consultant","Bachelor","Married","Farming",35063.55,"Male",0,70,"UnitedStates",4642,1
"1238",6766440,45,"Private","College","Divorced","Sales",139372.43,"Female",0,40,"UnitedStates",0,0
"1239",6779285,66,"SelfEmp","Yr10","Married","Sales",34211.62,"Male",0,30,"UnitedStates",0,0
"1240",6783256,49,"Private","Yr7t8","Married","Machinist",34112.18,"Female",0,40,"Hong",0,0
"1241",6788864,27,"PSState","HSgrad","Absent","Protective",131137.04,"Male",0,40,"UnitedStates",0,0
"1242",6792750,41,"Private","Master","Married","Professional",26979.5,"Male",0,45,"China",16585,1
"1243",6794405,51,"Private","HSgrad","Married","Transport",40723.57,"Male",0,40,"UnitedStates",0,0
"1244",6797266,38,"Consultant","Yr7t8","Married","Sales",51278.53,"Male",0,40,"Mexico",0,0
"1245",6800883,23,"Private","College","Absent","Service",151272.95,"Male",0,40,"UnitedStates",0,0
"1246",6805457,29,"Private","College","Absent","Cleaner",54552.07,"Male",0,35,"UnitedStates",0,0
"1247",6809170,68,"Private","Yr10","Divorced","Transport",80147.58,"Male",0,20,"UnitedStates",0,0
"1248",6810520,22,"PSFederal","College","Absent","Executive",6457.27,"Female",0,40,"UnitedStates",0,0
"1249",6812585,22,"Private","Yr11","Absent","Service",104047.17,"Female",0,30,"UnitedStates",0,0
"1250",6813929,35,"Private","Bachelor","Married","Professional",37877.87,"Male",0,60,"UnitedStates",0,0
"1251",6814094,24,"Consultant","HSgrad","Absent","Service",139747.38,"Male",0,30,"UnitedStates",0,0
"1252",6818664,24,"Private","College","Absent","Cleaner",236105.65,"Male",0,30,"UnitedStates",0,0
"1253",6823445,24,"Private","Yr11","Absent","Transport",199405.44,"Male",0,40,"UnitedStates",0,0
"1254",6827791,19,"Private","HSgrad","Absent","Service",64057.01,"Female",0,30,"UnitedStates",0,0
